tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,remove
小萝莉,小萝莉/n(名词),203,1212,202,203,317,0.42128571,5.32489254611613,4.02788801508781,0
如何赚钱,如何/r(代词) 赚钱/a(形容词),190,474,34,47,199,0.400394018,3.09963214224084,2.19722457733622,0
建筑工程款票,建筑/n(名词) 工程款/n(名词) 票/n(名词),181,51,NULL,1,5,0.015610457,0,0,1
鼓浪屿婚纱照,鼓浪屿/ns(地名) 婚纱照/n(名词),126,NULL,1,NULL,NULL,0.022963383,NULL,NULL,1
边牧,边牧/nr(其他),256,470,1133,469,670,0.076585856,4.98759365230924,5.01257009983688,0
ff14,ff/nx(其他) 14/m(数词),344,1160,1403,1046,684,0.354955241,6.54313221382718,5.40751323573696,0
防冻液加盐,防冻液/n(名词) 加/v(动词) 盐/n(名词),54,NULL,6,NULL,NULL,0.065779107,NULL,NULL,1
九阴真经,九阴/n(名词) 真经/n(名词),239,1642,437,410,400,0.150784465,5.28973103114831,4.06885021708545,0
博彩,博彩/nz(其他专名),77,1056,79,208,205,0.030262967,5.30404558004033,4.73529319532767,1
解套牛股,解套/v(动词) 牛股/n(名词),239,117,348,76,99,0.008724146,4.09853801517375,4.16959731922659,0
1977游戏金币,1977/m(数词) 游戏/n(名词) 金币/n(名词),54,NULL,85,NULL,NULL,0.035478136,NULL,NULL,1
私募基金,私募/a(形容词) 基金/n(名词),4118,578,3320,326,612,NULL,4.80430201261651,4.17773147843626,0
二逼青年,二/m(数词) 逼/v(动词) 青年/n(名词),509,2883,212,405,162,NULL,5.07202011187859,3.24248411397818,0
成都贷款,成都/ns(地名) 贷款/n(名词),113,271,328,436,204,0.009298305,4.34117278320343,3.63470829014108,1
手机赚钱接单放单,手机/n(名词) 赚钱/v(动词) 接/v(动词) 单放/b(其他) 单/b(其他),50,54,6,12,NULL,0.029447897,0,0,1
网站制作,网站/n(名词) 制作/v(动词),472,1657,864,340,1193,NULL,5.13314616384508,4.578176377828,0
迅雷会员,迅雷/n(名词) 会员/n(名词),158,330,300,191,380,0.128982669,3.90588129844009,2.71587991079055,0
bc网站搭建┟,bc/nx(其他) 网站/n(名词) 搭建/v(动词) ┟/n(名词),52,14,NULL,NULL,NULL,0.13101049,NULL,NULL,1
白户信用卡,白户/n(名词) 信用卡/n(名词),167,132,2,10,21,0.024390218,2.09472904752765,1.38629436111989,1
星王合击,星/n(名词) 王/n(名词) 合击/v(动词),198,334,164,184,73,0.195106062,4.12241021815509,3.32162981445068,0
自主创业,自主/vd(趋向动词) 创业/v(动词),187,1740,240,346,789,0.058299193,4.42979332800032,4.72371460210993,0
拉风青年,拉风/a(形容词) 青年/n(名词),77,15,34,1,NULL,0.231690976,0,0,1
军官证,军官证/n(名词),63,29,2,1,13,0.063369743,0,0,1
抢红包群,抢/v(动词) 红包/n(名词) 群/Ng(其他),92,4482,178,1242,511,0.152227918,5.81005072577446,4.71170060003818,1
大ت发ت快ت三,大发/nz(其他专名) 快/a(形容词) 三/m(数词),184,67,7,NULL,4,NULL,NULL,NULL,1
温州饮水机,温州/ns(地名) 饮水机/n(名词),60,8,NULL,NULL,NULL,0.042207072,NULL,NULL,1
微信扫雷群,微信/n(名词) 扫雷/vn(其他) 群/Ng(其他),51,108,17,25,11,0.156734174,2.07944154167984,0,1
考研数学,考研/v(动词) 数学/n(名词),185,370,660,294,232,0.01096437,4.38380116790674,3.64606783416146,0
黑客技术,黑客/n(名词) 技术/n(名词),181,1033,297,281,292,0.025291971,3.95635832998652,3.80972682967734,0
代开建筑业票,代开/n(名词) 建筑业/n(名词) 票/n(名词),64,NULL,NULL,NULL,NULL,0.019305102,NULL,NULL,1
文娱部,文娱/n(名词) 部/n(名词),152,3304,6,150,58,0.213625033,4.9581071856741,3.71589434529614,1
讴歌nsx,讴歌/v(动词) nsx/nx(其他),54,NULL,3,NULL,1,0.555711346,NULL,NULL,1
男妓,男妓/n(名词),276,692,11,76,33,0.037018546,4.595979025876,3.00773239040751,1
代办银行卡,代办/v(动词) 银行卡/n(名词),333,383,5,3,3,0.018214224,0.693147180559945,0.693147180559945,1
网络兼职,网络/n(名词) 兼职/vn(其他),2414,10463,3154,2247,5342,NULL,5.47357842814217,5.13828405127429,0
淘宝刷好评,淘宝/n(名词) 刷/v(动词) 好评/n(名词),461,260,65,31,108,NULL,2.81156973265403,1.29729583062582,0
吊塔租赁票,吊塔/n(名词) 租赁票/n(名词),53,NULL,NULL,NULL,NULL,0.098909654,NULL,NULL,1
马会,马会/n(名词),95,1309,99,282,92,0.11801976,4.85888531478998,3.81665371012531,1
借贷宝借款,借贷宝/n(名词) 借款/vn(其他),133,135,320,72,80,0.037585502,3.18370636218131,2.46112662799977,1
重庆最强大脑,重庆/ns(地名) 最强/a(形容词) 大脑/n(名词),60,NULL,NULL,NULL,NULL,0.227524932,NULL,NULL,1
卡卡,卡卡/n(名词),514,8777,98,1085,1483,NULL,6.36935584785327,5.82225099131177,0
网络刷信誉,网络/n(名词) 刷/v(动词) 信誉/n(名词),59,1,14,NULL,3,0.027453169,NULL,NULL,1
建行卡,建行卡/n(名词),781,586,13,12,31,NULL,1.56844195401288,0.911017539712563,0
床上用品,床上/n(名词) 用品/n(名词),209,1029,415,348,880,0.181303119,4.95109462542934,4.10625475025326,0
大盘牛股,大盘/n(名词) 牛股/n(名词),199,164,280,110,121,0.005886135,4.08446436312649,3.78848789706871,0
眉女,眉/n(名词) 女/b(其他),180,56,NULL,5,6,0.170074796,2.75191596903112,0.955699891112534,1
共进,共/d(副词) 进/v(动词),82,5706,76,151,2135,0.822891639,5.30691835981363,4.41582643215,1
休闲美女,休闲/v(动词) 美女/n(名词),52,111,1,32,14,0.441417758,3.30040022649364,2.56311743424312,1
普华永道,普华/nz(其他专名) 永道/nz(其他专名),156,28,180,4,6,0.026652406,2.30258509299405,1.6094379124341,1
浙江11选5,浙江/ns(地名) 11/m(数词) 选/v(动词) 5/m(数词),226,51,12,4,8,0.031231118,1.38629436111989,0,1
红馆迪拜,红馆/nt(其他) 迪拜/ns(地名),68,78,3,3,11,0.047075128,0.693147180559945,0,1
智慧城市,智慧/n(名词) 城市/n(名词),168,699,399,196,298,0.226928721,5.09109370346584,4.33220593269218,0
外汇投,外汇/n(名词) 投/v(动词),68,97,68,1,77,0.025905105,1.09861228866811,0,1
考博,考博/nr(其他),153,986,398,791,734,0.022870104,4.97227455930691,5.20524189646189,0
劳务票,劳务/n(名词) 票/n(名词),57,236,9,4,16,0.03882072,1.03972077083992,0.693147180559945,1
nba联赛,nba/nx(其他) 联赛/n(名词),507,20,106,6,3,NULL,1.56071040904141,0,1
初升高衔接班,初升高/n(名词) 衔接/v(动词) 班/n(名词),66,100,2,2,5,0.380703611,1.38629436111989,0,1
会计培训,会计/n(名词) 培训/vn(其他),364,2238,881,1254,1160,0.006521982,6.11075707940702,5.43434686519586,0
宝骏510,宝骏/nz(其他专名) 510/m(数词),177,258,191,376,255,0.857654901,4.49898967363925,4.1502061755328,0
雷克萨斯gs,雷克萨斯/nz(其他专名) gs/nx(其他),97,3,13,2,2,0.015666727,1.09861228866811,0.693147180559945,1
雷克萨斯gx,雷克萨斯/nz(其他专名) gx/nx(其他),96,2,9,2,1,0.026746958,1.09861228866811,0,1
蓝筹股,蓝筹股/n(名词),1718,351,1717,207,271,NULL,4.6240967012946,4.50880386526415,0
股票货汇,股票/n(名词) 货/n(名词) 汇/v(动词),83,NULL,NULL,NULL,NULL,0.014340829,NULL,NULL,1
个股解析,个股/n(名词) 解析/v(动词),202,147,39,2,39,0.014036177,1.38629436111989,0,1
灵异,灵异/n(名词),3637,2798,3178,1936,2409,NULL,6.11017346879973,4.85182688883647,0
实名支付宝,实名/n(名词) 支付宝/n(名词),191,194,114,57,148,0.019912878,3.22849656318355,2.01181990306354,0
毛孔粗大,毛孔/n(名词) 粗大/a(形容词),117,169,164,7,92,0.183397975,2.52321095295289,1.6094379124341,1
视频,视频/n(名词),15617,128372,14178,22974,96233,NULL,7.16327371878214,6.3989470176104,1
初试,初试/v(动词),55,622,159,112,1047,0.246435562,4.74864646240539,3.91404232889688,1
儿童摄影,儿童/n(名词) 摄影/vn(其他),215,1452,374,906,674,0.013501345,5.67947337781597,5.24428945831791,0
翻倍,翻倍/v(动词),109,2008,136,398,733,0.062895737,5.3452754958149,4.55300001249942,1
揽胜极光车友会,揽胜/v(动词) 极光/n(名词) 车友会/n(名词),74,41,NULL,1,NULL,0.019177278,0,0,1
绝地求生辅助,绝地/n(名词) /n(名词) 求生/v(动词) 辅/Vg(其他) /n(名词) 助/v(动词),269,180,523,329,311,0.110261919,0.2647080377551,0,1
快速瘦身,快速/d(副词) 瘦身/v(动词),122,227,115,8,128,0.048941437,2.40615957539782,1.15374194270109,1
同城▄同乡▄同县,同城/n(名词) ▄/n(名词) 同乡/n(名词) ▄/n(名词) 同/p(介词) 县/n(名词),908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
姜大成,姜大成/nr(其他),79,57,214,NULL,51,0.065965806,NULL,NULL,1
截下颌角,截/v(动词) 下颌角/n(名词),63,1,NULL,NULL,NULL,0.205718972,NULL,NULL,1
外星人,外星人/n(名词),184,2603,371,484,617,0.390463845,5.73274948368993,4.78545655253184,0
招商代理,招商/vn(其他) 代理/vn(其他),441,1334,655,1010,1047,NULL,5.52504258039778,4.82512968514967,0
兰州白癜风,兰州/ns(地名) 白癜风/n(名词),359,14,6,NULL,NULL,0.01871219,NULL,NULL,1
福利多多,福利/n(名词) 多多/d(副词),222,3230,242,330,4094,0.121460261,4.78166956661292,3.95661852833534,1
淘客推广,淘客/n(名词) 推广/v(动词),292,551,1022,783,908,0.035484874,4.58344926472611,3.85454970172353,0
股票技术,股票/n(名词) 技术/n(名词),5900,1550,9436,569,1612,NULL,4.97393258430203,5.30399547754323,0
捕ؒ鱼,捕鱼/v(动词),57,101,48,103,90,NULL,2.53579702372954,1.3896811919839,1
商家,商家/n(名词),875,37997,2012,10533,73087,NULL,6.82172566511482,6.59082431930642,1
猎豹ct5,猎豹/n(名词) ct5/nx(其他),117,NULL,5,NULL,NULL,0.093782436,NULL,NULL,1
巴塞罗那,巴塞罗那/ns(地名),1712,658,1233,268,224,NULL,4.74428265177582,3.29829549904601,0
负面公关,负面/b(其他) 公关/n(名词),50,2,10,3,3,0.061562587,1.94591014905531,0,1
北京赛ྉ车交流,北京/ns(地名) 赛车/n(名词) 交流/vn(其他),80,21,NULL,NULL,2,NULL,NULL,NULL,1
游戏代练,游戏/n(名词) 代练/n(名词),260,930,353,192,346,0.004374573,4.96510951175233,3.68303270756826,0
折叠蓬,折叠蓬/n(名词),55,NULL,NULL,NULL,NULL,0.164567484,NULL,NULL,1
xxoo,xxoo/nx(其他),227,2443,105,270,278,0.383173894,5.39488589286462,4.42506297352141,1
优惠秒杀购物分享,优惠/vn(其他) 秒杀/n(名词) 购物/v(动词) 分享/v(动词),1059,103,4910,491,NULL,NULL,0,0,0
邮币卡资流,邮币卡/n(名词) 资/j(简称) 流/v(动词),92,NULL,NULL,NULL,NULL,0.120212653,NULL,NULL,1
政坛,政坛/n(名词),2006,36,872,6,10,NULL,2.68594532466979,1.33217904021012,1
bbin电子游戏,bbin/nx(其他) 电子游戏/n(名词),281,100,15,5,6,0.066444208,0,0,1
考试群,考试/v(动词) 群/Ng(其他),50,10610,98,7114,1974,0.313428348,6.86871484719197,6.17549109771292,1
兰州,兰州/ns(地名),424,18453,1145,14050,8809,NULL,7.17705777669626,6.99316486115497,0
儿时玩伴,儿时/t(时间词) 玩伴/n(名词),55,850,6,38,39,0.753867768,2.97137653996902,0.693147180559945,1
淘宝刷单3,淘宝/n(名词) 刷单/n(名词) 3/m(数词),378,148,169,6,NULL,0.03432857,1.74806734854609,0,1
大方,大方/a(形容词),157,7437,149,808,1787,0.472650383,6.1173919293987,5.21741150527368,1
淘宝刷单1,淘宝/n(名词) 刷单/n(名词) 1/m(数词),394,297,208,15,NULL,NULL,2.27571068566715,1.6094379124341,0
淘宝刷单7,淘宝/n(名词) 刷单/n(名词) 7/m(数词),193,88,29,1,NULL,0.049342354,0,0,1
淘宝刷单6,淘宝/n(名词) 刷单/n(名词) 6/m(数词),233,80,59,3,NULL,0.03411801,1.38629436111989,1.09861228866811,1
淘宝刷单5,淘宝/n(名词) 刷单/n(名词) 5/m(数词),299,81,111,1,NULL,0.040189582,0,0,1
淘宝刷单4,淘宝/n(名词) 刷单/n(名词) 4/m(数词),343,145,127,3,1,0.031062709,1.38629436111989,0,1
杰德,杰德/nr(其他),243,351,95,226,248,0.192380513,4.61351883528731,3.96854076560346,0
淘宝刷单9,淘宝/n(名词) 刷单/n(名词) 9/m(数词),68,133,17,1,NULL,0.044297054,0,0,1
淘宝刷单8,淘宝/n(名词) 刷单/n(名词) 8/m(数词),135,146,21,2,NULL,0.101921079,1.38629436111989,0.693147180559945,1
打字员服单,打字员/n(名词) 服/v(动词) 单/b(其他),54,NULL,NULL,NULL,NULL,0.071720415,NULL,NULL,1
服务收费,服务/vn(其他) 收费/vn(其他),566,104,NULL,8,2,NULL,1.88395444444935,0.89820533970415,1
恩威道源商城,恩威/nz(其他专名) 道源/nr(其他) 商城/n(名词),56,75,5,8,9,0.162024028,1.79175946922806,1.64173471218752,1
大户基地,大户/n(名词) 基地/n(名词),239,1,NULL,NULL,NULL,0.123118844,NULL,NULL,1
互助群,互助/v(动词) 群/Ng(其他),59,26031,151,10363,4565,0.519193808,7.95982038217882,7.07684350516733,1
作曲,作曲/v(动词),211,756,604,266,808,0.056888876,4.47995718827305,3.02320371248249,0
淘满意,淘满意/n(名词),80,6,NULL,1,2,0.164567484,0.693147180559945,0,1
女汉纸,女/b(其他) 汉纸/n(名词),167,1881,77,111,136,0.435582305,4.92060010752223,3.60036981520282,1
考核群,考核/v(动词) 群/Ng(其他),85,9027,66,4035,1773,0.402048565,7.69254018867572,5.99409518444541,1
网站入侵网站,网站/n(名词) 入侵/v(动词) 网站/n(名词),212,8,NULL,NULL,NULL,0.070625104,NULL,NULL,1
哈尔滨恒大雅苑,哈尔滨/ns(地名) 恒/Ag(其他) 大雅/n(名词) 苑/Ng(其他),51,NULL,28,1,1,0.020128416,0.693147180559945,0,1
推荐股票,推荐/v(动词) 股票/n(名词),122,491,370,4,398,0.005307945,2.16395565688206,1.94591014905531,1
我靠,我/r(代词) 靠/v(动词),62,3038,25,99,304,0.8231934,4.58219251981916,2.83321334405622,1
厨师交流,厨师/n(名词) 交流/vn(其他),250,3375,1322,4750,3002,0.059816832,6.10398183910049,5.6976207273806,0
找回qq,找回/v(动词) qq/n(名词),147,82,5,11,14,0.22660928,1.38128852666744,0.693147180559945,1
小商品,小商品/n(名词),363,1149,1723,566,855,0.034962825,5.40876903108966,5.03196127044986,0
天宝娱乐,天宝/n(名词) 娱乐/v(动词),90,43,2,31,10,0.095092429,3.43050218178963,1.3497923961724,1
一起奋斗,一起/d(副词) 奋斗/v(动词),164,17327,120,620,4963,0.678192924,4.53122909237048,4.14822121419455,1
外汇投资,外汇/n(名词) 投资/vn(其他),279,1329,412,830,774,0.008354389,3.97160623616418,3.92791921914937,0
淘宝代刷,淘宝/n(名词) 代刷/n(名词),389,238,106,85,135,0.292400488,3.34341664022401,2.69895370987955,0
演讲,演讲/v(动词),387,10196,470,803,1102,0.137025278,5.80531785571559,4.82236692205641,0
如颖随行,如/v(动词) 颖/Ag(其他) 随行/v(动词),159,3719,419,1702,826,0.418706436,4.45728376310054,2.74542686440768,1
康定婚纱照,康定/ns(地名) 婚纱照/n(名词),126,NULL,NULL,NULL,NULL,0.029576178,NULL,NULL,1
申博,申博/n(名词),156,695,122,234,537,0.052361233,4.47890899747806,3.61497674994025,0
查询通话,查询/v(动词) 通话/v(动词),50,24,NULL,NULL,NULL,0.280543424,NULL,NULL,1
构图,构图/v(动词),1644,132,1783,16,109,NULL,3.38232534707809,2.33937173438982,0
百家乐,百家乐/n(名词),280,1178,151,167,194,0.018472417,4.65193649217334,4.14378394658886,1
软件开发培训,软件/n(名词) 开发/vn(其他) 培训/vn(其他),71,66,22,7,26,0.012943442,2.484906649788,1.79175946922805,1
篮球开户,篮球/n(名词) 开户/vn(其他),502,136,156,15,16,NULL,2.61563057702755,1.33217904021012,0
钱龙平台,钱龙/nr(其他) 平台/n(名词),1319,6,54,NULL,NULL,NULL,NULL,NULL,1
颈椎间盘突出,颈/Ng(其他) 椎间盘/n(名词) 突出/a(形容词),66,27,43,NULL,9,0.058315815,NULL,NULL,1
离婚女人,离婚/v(动词) 女人/n(名词),395,564,199,294,130,NULL,5.00633275401133,4.86982364862931,0
pﻑcﻑ蛋ﻑ蛋,pc/nx(其他) 蛋蛋/n(名词),149,98,27,1,16,NULL,0,0,1
三菱团购,三菱/n(名词) 团购/n(名词),53,56,8,4,11,0.0060652,1.66746193342929,1.38629436111989,1
祖安,祖安/nr(其他),544,2662,1053,939,548,NULL,5.47851895066151,3.67411009593239,0
工商,工商/n(名词),274,32854,512,5740,3480,0.073458523,6.60819819102997,6.02613209036663,0
战法指标,战法/n(名词) 指标/n(名词),52,4,50,NULL,3,0.056293493,NULL,NULL,1
广告费票,广告费/n(名词) 票/n(名词),91,200,9,57,120,0.035679054,2.63753461052942,2.67731974104793,1
撩汉,撩汉/n(名词),259,1839,723,378,1124,0.164567484,4.85580490435591,2.8228083937934,0
会计专硕,会计/n(名词) 专硕/n(名词),164,325,537,243,330,0.046861485,4.44095747827955,3.56624420052033,0
春色满园,春色满园/i(习语),407,1496,14,206,85,NULL,4.33561730337199,2.97850842052724,1
免费兼职,免费/vd(趋向动词) 兼职/v(动词),393,3903,1118,2216,2294,NULL,5.13279369160814,4.95617676535437,1
青春活力,青春/n(名词) 活力/n(名词),266,2297,239,340,547,0.346073737,4.90402388633594,3.86561545010922,1
网赚兼职挂机赚钱,网赚/n(名词) 兼职/vn(其他) 挂机/n(名词) 赚钱/a(形容词),64,37,9,8,5,0.009165554,0,0,1
公司律师,公司/n(名词) 律师/n(名词),559,28,517,18,16,NULL,3.14800955783073,2.54003630382098,0
勇敢,勇敢/a(形容词),392,23900,254,1289,6164,0.700352516,5.60448709033247,4.37816022030575,1
賣卡,卖/v(动词) 卡/n(名词),95,205,35,35,34,0.125816249,0,0,1
办身份证,办/v(动词) 身份证/n(名词),50,197,NULL,NULL,2,0.107326251,NULL,NULL,1
视频小可,视频/n(名词) 小可/nr(其他),238,118,NULL,NULL,NULL,0.169548322,NULL,NULL,1
股票高手,股票/n(名词) 高手/n(名词),684,2582,570,560,3679,NULL,4.96376151587764,5.40328060481365,0
单身友,单身/n(名词) 友/Ng(其他),75,113,NULL,8,6,0.785379423,2.81137595726115,1.74786809746676,1
宝沃bx5,宝沃/n(名词) bx5/nx(其他),159,36,16,8,7,0.300666291,2.47622064959817,1.74786809746676,1
宝沃bx6,宝沃/n(名词) bx6/nx(其他),123,NULL,8,NULL,NULL,0.300666291,NULL,NULL,1
宝沃bx7,宝沃/n(名词) bx7/nx(其他),187,40,22,23,20,0.300666291,3.04196911890091,2.9143943095713,0
儿童学习机,儿童/n(名词) 学习机/n(名词),92,3,4,NULL,2,0.021257965,NULL,NULL,1
淘宝折扣免单群,淘宝/n(名词) 折扣/n(名词) 免/v(动词) 单群/n(名词),63,65,NULL,2,1,0.004714883,0,0,1
征信记录,征信/vn(其他) 记录/n(名词),209,100,19,13,16,0.048562029,0,0,0
破解邮箱密码,破解/v(动词) 邮箱/n(名词) 密码/n(名词),300,111,8,NULL,NULL,0.068468536,NULL,NULL,1
不孕,不孕/v(动词),114,726,157,119,325,0.043228821,4.68978171061757,3.85838395775553,1
足球滚球推荐,足球/n(名词) 滚球/n(名词) 推荐/v(动词),138,529,2,73,138,0.009303174,2.9846823435818,2.77451652651975,1
纳智捷,纳智捷/n(名词),341,402,92,228,172,0.164567484,4.50488063558163,4.23927229495031,0
操盘银行保险金融,操盘/vn(其他) 银行/n(名词) 保险/n(名词) 金融/n(名词),57,NULL,NULL,NULL,NULL,0.002428611,NULL,NULL,1
享御,享御/nz(其他专名),70,27,7,5,3,0.19757126,2.17004834646016,0.636514168294813,1
找回qq找回,找回/v(动词) qq/n(名词) 找回/v(动词),243,137,4,1,2,0.2386125,0,0,1
mba,mba/nx(其他),483,9175,776,1502,1196,NULL,5.58242851680246,4.83265453416257,0
世界杯投注,世界杯/n(名词) 投注/v(动词),85,17,4,NULL,2,0.061885603,NULL,NULL,1
聆听你的哀伤,聆听/v(动词) 你/r(代词) 的/u(助词) 哀伤/a(形容词),351,13,118,2,NULL,0.863916247,0,0,1
王者荣耀,王/nr(其他) 者/k(后接成分) /n(名词) 荣耀/nr(其他),127,89,574,461,314,0.277492896,0.159328314347929,0,1
借条,借条/n(名词),253,790,500,712,646,0.197619668,5.14047069122463,3.9723559759712,1
稳定计划,稳定/a(形容词) 计划/n(名词),259,1241,132,165,203,0.487680085,4.07924492915247,3.65200415864311,1
中医养生,中医/n(名词) 养生/vn(其他),2879,2038,3081,1371,1267,NULL,5.1440718444595,5.27976660498559,0
复古合击,复古/v(动词) 合击/v(动词),185,81,80,79,46,0.030669833,3.96089050715764,2.79976808852082,0
深圳ktv,深圳/ns(地名) ktv/nx(其他),230,77,276,24,34,0.039388611,3.29206048571498,2.43841840993087,0
足球竞彩,足球/n(名词) 竞彩/n(名词),178,696,30,188,134,0.077100341,4.20503129288661,3.20512505391202,0
happy,happy/nx(其他),1816,57294,1183,6098,4701,NULL,6.70446424075844,6.2587546791225,1
手串,手串/n(名词),289,895,601,622,1033,0.027795509,4.60092344999221,3.82181802813696,0
汽车销售汽车置换,汽车/n(名词) 销售/vn(其他) 汽车/n(名词) 置换/vn(其他),51,NULL,12,NULL,NULL,0.003303454,NULL,NULL,1
爷那叫范儿,爷/Ng(其他) 那/r(代词) 叫/v(动词) 范儿/n(名词),317,17,116,2,NULL,0.69216581,0.693147180559945,0,1
