tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,predicte,pre_label
熊孩子,熊孩子/n(名词),195,8145,168,1321,1147,0.164567484,5.62598746,4.678061306,0.209433461,0
舞者,舞者/n(名词),62,3518,78,644,1183,0.021714556,6.107148233,5.240229506,0.209492344,0
刷爆款,刷爆/v(动词) 款/n(名词),166,243,227,60,122,0.104448763,4.278733414,2.968315607,0.209521172,0
后宫佳丽三千,后宫/n(名词) 佳丽/n(名词) 三千/m(数词),79,6436,103,3233,958,0.176024566,4.957139942,4.757865747,0.209530143,0
互助盘,互助盘/n(名词),72,106,112,55,114,0.164567484,3.27338982,2.726088641,0.209634037,0
单职业,单职业/n(名词),202,1769,1048,2720,631,0.164567484,5.631848277,4.341425265,0.209685067,0
合租,合租/v(动词),1829,3579,2550,1041,4505,,5.617154975,4.760170314,0.209702456,0
原油交易,原油/n(名词) 交易/vn(其他),71,143,32,21,37,0.020951533,2.831631554,2.625048159,0.20970731,0
全民斗战神,全民/n(名词) 斗战神/n(名词),89,272,85,72,70,0.038774931,4.250486536,3.028029073,0.209877834,0
蜗牛,蜗牛/n(名词),54,11212,138,2251,1147,0.088769328,6.346271894,6.050752889,0.209903222,0
微视,微视/n(名词),112,1227,376,991,1072,0.228626366,5.122618515,3.784584073,0.209964905,0
证劵,证劵/n(名词),255,474,311,129,229,0.164567484,4.454159253,3.940190417,0.209965501,0
翻转课堂,翻转/v(动词) 课堂/n(名词),50,486,89,107,106,0.150771078,4.797288911,3.68847157,0.210043441,0
司机,司机/n(名词),1239,21595,3916,12272,25419,,6.489227968,5.956097809,0.210045202,0
广汽三菱,广汽/nt(其他) 三菱/n(名词),56,95,34,36,45,0.051588121,3.89515908,3.271732977,0.210154757,0
会计实操培训,会计实/n(名词) 操/v(动词) 培训/vn(其他),76,132,86,88,191,0.092685613,3.197278399,2.116387374,0.210211824,0
量子力学,量子力学/l(其他),57,223,158,107,95,0.072535161,4.225116501,2.738917435,0.210310945,0
郑州找工作,郑州/ns(地名) 找/v(动词) 工作/vn(其他),67,131,258,184,151,0.239788437,3.395850137,3.249434331,0.210519896,0
學習,学习/v(动词),104,3025,100,228,758,0.110627106,5.447879401,3.967172698,0.210523188,0
天谕,天谕/n(名词),309,1214,517,418,267,0.164567484,5.690665154,4.772911837,0.210533109,0
华硕,华硕/n(名词),219,3098,623,1803,2386,0.046881069,5.792961404,4.772817201,0.21057084,0
盗笔,盗/Vg(其他) 笔/n(名词),114,498,222,284,327,0.075185261,5.596523721,4.225757333,0.210586898,0
偶像,偶像/n(名词),1840,19104,2720,4643,9994,,6.280501646,4.910897678,0.21065999,0
篮彩推荐,篮彩/nz(其他专名) 推荐/v(动词),66,278,12,37,123,0.306932646,3.636373809,3.291107418,0.210674064,0
湖南有色,湖南/ns(地名) 有色/b(其他),105,395,113,77,112,0.034251854,3.438138735,2.784671125,0.210756729,0
v3菱悦,v3/nx(其他) 菱悦/nz(其他专名),76,135,22,118,57,0.326081971,4.373991348,3.648842756,0.210775025,0
出国劳务,出国/v(动词) 劳务/n(名词),246,1417,1009,2612,1661,0.04001671,5.154147069,4.981258506,0.210846537,0
明锐,明锐/a(形容词),179,582,188,550,466,0.321265839,4.654296348,3.97740125,0.210872545,0
巨龙,巨龙/n(名词),69,2705,118,679,670,0.110534821,6.007637821,5.065832922,0.210922979,0
车队,车队/n(名词),975,52696,2026,20056,25745,,7.698810616,6.224079855,0.210971075,0
笔记,笔记/n(名词),86,3944,174,741,1429,0.147939342,6.27088608,5.476596335,0.210991304,0
抽奖,抽奖/v(动词),139,3330,310,1031,2636,0.052039484,5.853317586,5.209843271,0.211000628,0
量价时空,量价/n(名词) 时空/n(名词),57,49,44,15,65,0.019385032,2.383540373,2.031759219,0.211100232,0
国学之星,国学/n(名词) 之/u(助词) 星/n(名词),73,284,92,133,123,0.079372227,2.967799668,3.474184261,0.211112664,0
鸭子,鸭子/n(名词),373,4526,97,747,458,0.070034969,6.144543071,5.23375396,0.211115045,0
怪咖,怪咖/n(名词),107,7490,68,721,196,0.179074488,5.816906364,4.481286818,0.211140533,0
搜索,搜索/v(动词),4805,12852,5222,2058,15442,,6.422106353,5.07752862,0.211149855,0
外汇返佣,外汇/n(名词) 返佣/n(名词),73,96,117,58,45,0.004198928,4.002506472,2.510007618,0.211149925,0
天猫网购优惠,天猫/n(名词) 网购/n(名词) 优惠/vn(其他),235,59,20,12,7,0.01178896,1.892094817,0,0.211185593,0
固定收益,固定/a(形容词) 收益/n(名词),70,331,90,41,191,0.075146171,3.913069831,3.07943073,0.211205908,0
p2p投资,p2p/nx(其他) 投资/vn(其他),170,629,274,266,323,0.137122299,3.789050594,3.205316266,0.211234557,0
驾驶员,驾驶员/n(名词),247,6059,855,4992,8467,0.061010189,5.341698425,4.866877668,0.211371089,0
勇者大冒险,勇者/n(名词) 大冒险/n(名词),80,254,130,65,65,0.013886502,4.041046331,2.937979532,0.211470373,0
霹雳,霹雳/n(名词),109,6899,339,1096,755,0.077201541,6.461564634,5.142448324,0.211510434,0
学术研究,学术/n(名词) 研究/vn(其他),71,997,103,177,240,0.026723642,4.822198883,4.231277884,0.211634038,0
图纸,图纸/n(名词),58,2716,160,672,1846,0.117127397,5.902029838,4.992332166,0.211684078,0
套餐,套餐/n(名词),107,3288,73,451,3200,0.155577942,5.924915348,4.987051885,0.21168713,0
污污污,污污污/n(名词),244,2442,363,603,716,0.164567484,4.48651347,2.28762784,0.211717721,0
问卷调查,问卷调查/l(其他),84,796,235,201,313,0.168834905,4.456842527,3.631251755,0.211794343,0
高薪,高薪/n(名词),343,3297,828,1315,3794,0.070760992,5.850906581,5.071623262,0.211860229,0
服装厂,服装厂/n(名词),112,1526,454,993,1352,0.181740971,5.765087477,5.044285619,0.211899795,0
热爱运动,热爱/v(动词) 运动/n(名词),61,2205,79,60,2553,0.139380009,3.927991076,2.98563092,0.211929883,0
ar,ar/nx(其他),197,3512,452,685,681,0.369925189,5.85649976,4.855456002,0.211942383,0
开锁,开锁/n(名词),70,1066,178,831,1038,0.031589393,5.547807053,4.512578976,0.211951334,0
秒杀秒杀,秒杀/n(名词) 秒杀/n(名词),54,25,45,10,161,0.032461714,2.664619195,1.560710409,0.211977986,0
森林舞会,森林/n(名词) 舞会/n(名词),79,128,117,73,104,0.088268281,3.980236351,2.60043118,0.211983479,0
社联,社联/j(简称),216,15105,56,649,311,0.223766513,5.656997155,5.028730472,0.212034682,0
兼职平台,兼职/v(动词) 平台/n(名词),145,3004,320,1392,4372,0.106647499,6.525125054,5.87071685,0.212165541,0
跨6,跨/v(动词) 6/m(数词),95,1902,470,3233,1072,0.201725485,6.083384105,4.01582392,0.212189455,0
天游,天游/n(名词),54,3242,36,142,309,0.164567484,4.928309683,3.491765176,0.212312464,0
宝妈兼职,宝妈/n(名词) 兼职/vn(其他),595,758,1041,389,548,,4.352184645,4.14610623,0.212315411,0
索隆,索隆/nr(其他),109,600,361,51,67,0.088463286,4.362321748,3.077728697,0.212340152,0
地下城勇士,地下城/n(名词) 勇士/n(名词),76,625,202,95,113,0.033923311,4.36303593,3.370726897,0.212357925,0
北流,北流/ns(地名),116,2525,306,1730,875,0.154407307,5.89097115,4.82585838,0.212365016,0
中签,中签/n(名词),111,662,34,61,197,0.14135759,4.079674893,3.513602007,0.212378483,0
特技,特技/n(名词),102,1226,284,595,986,0.147731085,5.685512853,5.023018212,0.212412135,0
郑州娱乐,郑州/ns(地名) 娱乐/vn(其他),88,176,141,96,129,0.052532797,3.097392045,2.798513257,0.212418994,0
bns,bns/nx(其他),96,3945,205,197,112,0.383173894,5.481807207,3.681598669,0.212420964,0
亚洲,亚洲/ns(地名),75,8975,133,2695,2419,0.095103245,7.023464047,6.427833158,0.212437831,0
手工艺,手工艺/n(名词),74,791,107,209,257,0.020465403,4.784868178,3.982199262,0.212454332,0
福克斯车友会,福克斯/n(名词) 车友会/n(名词),102,385,59,335,133,0.0709992,5.400321729,4.91846344,0.212544858,0
裁剪,裁剪/v(动词),65,935,310,1094,1398,0.126576625,4.899494706,4.053052496,0.212557578,0
航空,航空/n(名词),180,14592,391,2856,2478,0.048784534,6.763514831,5.740594561,0.212560442,0
入门,入门/v(动词),137,4246,415,1819,3059,0.108706382,6.288690752,5.804440728,0.212579869,0
小儿癫痫,小儿/n(名词) 癫痫/n(名词),190,34,74,24,9,0.027012541,3.33368585,2.47622065,0.212582198,0
魔法少女小圆,魔法/n(名词) 少女/n(名词) 小圆/n(名词),57,90,157,63,52,0.14655936,3.458605684,2.26404926,0.212652265,0
直通车交流,直通车/n(名词) 交流/vn(其他),71,199,142,153,68,0.112808148,3.506590428,3.412209662,0.212664325,0
劳动纠纷,劳动/vn(其他) 纠纷/n(名词),58,122,166,32,127,0.127669235,3.223244351,2.793485422,0.212694614,0
流浪,流浪/v(动词),120,22068,166,2744,3108,0.090101994,6.415705466,5.131597359,0.212734639,0
延时,延时/v(动词),154,1231,287,376,684,0.173100287,4.74340001,3.770038615,0.21275072,0
三高,三高/n(名词),94,5057,118,507,411,0.150899803,5.866224637,4.943038991,0.212766626,0
国家队,国家队/n(名词),60,1047,81,233,183,0.181217167,5.607674149,4.450365598,0.212773939,0
天天传奇,天天/nz(其他专名) 传奇/n(名词),90,343,54,76,44,0.190031007,4.504023971,3.292449108,0.212784654,0
兼职,兼职/v(动词),40542,127008,80963,76753,127572,,7.410038312,6.975297246,0.21279563,0
经济法,经济法/n(名词),56,2435,171,374,185,0.026117339,4.907562446,3.29809403,0.212799567,0
童真,童真/n(名词),102,5395,52,295,443,0.172775175,5.4543572,4.028912443,0.212842062,0
长城,长城/ns(地名),194,11904,504,3647,3186,0.033314059,6.642550925,5.799989842,0.212910564,0
喵星人,喵星人/n(名词),321,3337,732,810,451,0.164567484,5.693595605,4.686336053,0.212935451,0
码字,码字/n(名词),134,1030,273,489,678,0.159273296,5.763849961,4.589092603,0.212976402,0
吃土,吃土/n(名词),89,6410,114,1085,450,0.164567484,5.033177785,2.866598249,0.212982074,0
淘宝进货,淘宝/n(名词) 进货/vn(其他),59,79,16,11,20,0.015801382,2.658193445,1.609437912,0.213068639,0
对讲机,对讲机/n(名词),126,565,336,406,721,0.124631023,5.187781143,4.789760384,0.213159246,0
铁三角,铁三角/n(名词),126,6800,188,172,109,0.137656451,4.980886104,3.650306635,0.213172559,0
护理学,护理学/n(名词),69,3970,68,257,158,0.070347053,5.068017327,3.984130023,0.213186927,0
爱丽,爱丽/nz(其他专名),179,3296,631,980,1199,0.269626375,5.510601144,4.253942045,0.213265614,0
升学,升学/v(动词),210,4983,442,988,1541,0.093277416,5.477317512,5.131968541,0.213271473,0
琥珀,琥珀/n(名词),465,3561,733,1593,1187,,5.70393427,4.715393692,0.213309624,0
春游,春游/v(动词),50,3031,71,75,172,0.128985446,4.69297372,3.319492576,0.21336226,0
智慧城市,智慧/n(名词) 城市/n(名词),168,699,399,196,298,0.226928721,5.091093703,4.332205933,0.213394836,0
u3d,u3d/nx(其他),99,238,290,149,137,0.383173894,4.831325815,4.069711691,0.213399099,0
楼梯,楼梯/n(名词),50,2405,228,932,1743,0.149426763,5.444874812,4.441566223,0.213528417,0
微单,微单/n(名词),85,153,313,150,187,0.164567484,4.53118522,3.343398722,0.213556342,0
知识,知识/n(名词),494,56099,781,2972,47124,,6.714611737,6.010327876,0.213599195,0
创意礼品,创意/n(名词) 礼品/n(名词),68,153,206,71,67,0.019680082,4.078285396,3.483870378,0.213670155,0
门窗,门窗/n(名词),526,5352,1617,5508,5724,,5.841955545,5.195676352,0.213720623,0
印章,印章/n(名词),82,714,123,272,390,0.12343565,5.24463613,4.501439502,0.213726884,0
折扣女装,折扣/n(名词) 女装/n(名词),62,152,127,210,229,0.009540381,2.75153723,2.483932346,0.213749827,0
邮政,邮政/n(名词),79,11911,157,5479,1717,0.115659831,6.777308929,6.098019502,0.213809775,0
全职,全职/b(其他),1896,9349,6394,4103,8796,,6.055796425,5.530349303,0.213811199,0
彩虹岛,彩虹岛/n(名词),166,1759,487,896,439,0.164567484,5.410586991,4.241012612,0.213833371,0
组装,组装/v(动词),78,3111,276,1482,4686,0.053817065,5.459429416,4.575318799,0.213904507,0
贸易,贸易/vn(其他),595,26987,1823,12227,11397,,6.955350716,6.219184315,0.213934063,0
丰田车友会,丰田/n(名词) 车友会/n(名词),195,351,35,147,35,0.024920109,4.913332568,4.409237047,0.213966244,0
macd kdj,macd/nx(其他) /w(标点) kdj/nx(其他),810,338,1109,28,189,,2.448352416,3.040068058,0.213967678,0
武汉大学生兼职,武汉/ns(地名) 大学生/n(名词) 兼职/vn(其他),89,327,350,489,223,0.029304515,3.089404166,2.689337465,0.213991985,0
退伍军人创业,退伍/vn(其他) 军人/n(名词) 创业/vn(其他),54,246,117,167,107,0.044154853,3.62466331,4.495057224,0.213993448,0
回归,回归/v(动词),77,13659,201,5271,7432,0.103939534,6.403686316,4.724466163,0.214001404,0
锂电池,锂电池/n(名词),117,602,441,953,1025,0.05789694,5.296567537,4.580324137,0.21401662,0
出租车,出租车/n(名词),319,3880,957,4271,3735,0.12830287,6.036079555,5.689583196,0.214068999,0
女生,女生/n(名词),2904,124753,2282,7887,19912,,6.463324574,6.076617998,0.214074178,0
cr-v,cr-v/nx(其他),120,83,20,47,46,0.383173894,3.930915122,3.298547224,0.214114122,0
甲壳虫,甲壳虫/n(名词),121,555,66,154,133,0.077796424,4.955386558,4.225182515,0.214170091,0
平衡车,平衡车/n(名词),148,632,343,452,498,0.164567484,4.997477774,4.680964712,0.214188488,0
滤芯,滤芯/n(名词),52,452,191,372,917,0.047921215,5.057969192,3.924261179,0.21419786,0
公务员培训,公务员/n(名词) 培训/vn(其他),63,586,176,82,99,0.019173737,4.570749853,3.414951561,0.214258633,0
3g,3g/nx(其他),65,4583,163,1221,1931,0.383173894,5.726080554,4.852816426,0.214273701,0
购物狂,购物狂/n(名词),292,2237,341,349,220,0.019859582,4.87315833,4.131494176,0.214295836,0
魔都,魔都/n(名词),134,2827,290,1916,778,0.105356406,6.661183738,5.739235368,0.214343363,0
麻将辅助,麻将/n(名词) 辅助/vn(其他),151,1194,45,85,66,0.058326518,4.045227981,3.081639767,0.214349909,0
辅助,辅助/vn(其他),3169,37318,8481,24987,29750,,6.741873385,6.069317833,0.214355375,0
果果,果果/n(名词),134,11840,253,1543,923,0.147035641,6.260320274,5.822905254,0.214485755,0
驾驶证,驾驶证/n(名词),630,4793,567,1088,2247,,5.339890008,5.049123793,0.214640662,0
微课,微课/n(名词),115,3229,244,745,529,0.164567484,5.784410207,5.14435013,0.214651777,0
电摩,电摩/n(名词),173,551,400,744,613,0.164567484,5.039489238,4.310521532,0.214791324,0
mhw,mhw/nx(其他),81,262,458,424,131,0.383173894,5.727999068,4.014570803,0.214868749,0
运营商,运营商/n(名词),56,1317,141,517,1279,0.089457589,5.43336691,4.789450504,0.21491116,0
物品,物品/n(名词),62,8270,204,1843,10065,0.055468383,5.995438029,5.050020646,0.214980248,0
收银机,收银机/n(名词),76,187,150,104,220,0.01271547,4.345433938,3.590562091,0.215037844,0
项目管理,项目/n(名词) 管理/vn(其他),295,7202,707,1864,1564,0.120085797,6.215639025,5.374511669,0.215052763,0
大主宰,大主宰/n(名词),218,2076,528,735,493,0.164567484,5.763335235,4.848426786,0.215072351,0
出国旅游,出国/v(动词) 旅游/vn(其他),56,169,182,93,211,0.025983849,3.978651508,3.474582168,0.215150531,0
鹿鹿,鹿/n(名词) 鹿/n(名词),72,2007,86,311,344,0.046718597,5.334773978,3.922960507,0.215243862,0
翼博,翼博/n(名词),106,164,121,67,106,0.164567484,3.888623674,3.408320659,0.21526253,0
站群,站群/n(名词),66,2096,280,576,807,0.164567484,6.016267593,4.717359459,0.215396095,0
逻辑学,逻辑学/n(名词),56,169,67,41,49,0.023128018,4.057448403,2.846767746,0.215405374,0
魔兽争霸3,魔兽争霸/nz(其他专名) 3/m(数词),115,427,414,149,189,0.330702654,4.318522232,3.00607618,0.215476838,0
东城,东城/ns(地名),116,17140,300,2852,1722,0.162845232,6.543553661,6.093038174,0.215496268,0
域名拍卖,域名/n(名词) 拍卖/v(动词),72,44,175,41,86,0.016103627,3.666574496,2.138397246,0.215499514,0
奋斗ing,奋斗/v(动词) ing/nx(其他),865,628,380,51,26,,3.907242754,2.025326221,0.215518217,0
解套法,解套/v(动词) 法/n(名词),220,16,272,10,10,0.065786113,2.522724773,1.58109375,0.215572551,0
卖号,卖号/n(名词),152,4027,358,1982,4577,0.164567484,4.618168491,4.147708889,0.21562767,0
抓牛股,抓牛股/n(名词),60,328,47,154,222,0.164567484,4.531117248,4.13366104,0.21565244,0
合伙,合伙/v(动词),63,1864,115,430,706,0.156915594,5.789691654,5.053563775,0.215697128,0
零零后,零零后/n(名词),223,2383,429,789,1163,0.164567484,4.950995253,5.019666142,0.215738724,0
画眉,画眉/nz(其他专名),54,812,238,986,839,0.099483937,5.543962458,4.986554831,0.215797839,0
yeti,yeti/nx(其他),144,67,57,61,56,0.383173894,3.970622183,3.550141769,0.215868339,0
出马仙,出马仙/n(名词),59,204,269,256,221,0.164567484,4.358032828,3.613224947,0.215924728,0
演唱会,演唱会/n(名词),238,3902,562,1031,1836,0.071910695,6.252713408,5.070507537,0.216107724,0
塑胶,塑胶/n(名词),100,3520,398,1787,2303,0.041609663,5.897470954,4.836809457,0.216112293,0
生物学,生物学/n(名词),70,2574,85,293,320,0.028221381,5.275186127,4.227880522,0.216171471,0
板块,板块/n(名词),72,2096,56,338,1485,0.082079578,5.918327847,5.419878644,0.216197831,0
打鱼,打鱼/v(动词),153,1332,275,421,710,0.383551743,5.310969738,4.301333517,0.216228499,0
玩红包,玩/v(动词) 红包/n(名词),111,5171,159,358,3131,0.149854939,5.033370063,3.647064268,0.216264924,0
停车场系统,停车场/n(名词) 系统/n(名词),51,146,243,167,333,0.197462019,4.023470602,3.370364007,0.216301852,0
买东西,买/v(动词) 东西/n(名词),147,5156,410,509,4888,0.097484664,4.912480369,3.244446911,0.216501074,0
主机,主机/n(名词),176,2580,711,932,2099,0.130167685,6.021105883,5.349274208,0.21651285,0
巨星,巨星/n(名词),64,3007,137,913,854,0.134190093,6.127256373,5.229959437,0.216591794,0
分期付款,分期付款/l(其他),74,535,143,89,580,0.036913395,4.653916196,3.849235065,0.216599122,0
阿胶糕,阿胶糕/n(名词),125,612,235,312,510,0.164567484,3.564452954,2.078880215,0.216693898,0
驾考,驾考/n(名词),254,2701,333,827,737,0.164567484,5.358083254,5.189920019,0.216717829,0
买单报关,买单/v(动词) 报关/vn(其他),51,85,62,26,70,0.023194244,3.502215411,2.672351698,0.21673917,0
标志,标志/n(名词),76,2281,134,389,1434,0.173266437,5.622010894,4.826028796,0.216751969,0
门面转让,门面/n(名词) 转让/v(动词),67,133,181,99,283,0.05295041,3.56860094,3.19983323,0.216759507,0
联通,联通/n(名词),530,18593,1224,5280,7152,,6.613045832,5.866697955,0.216809827,0
点击,点击/v(动词),109,19309,342,1990,16694,0.198109116,5.421873475,4.070514178,0.216826846,0
大额信用卡,大额/b(其他) 信用卡/n(名词),103,1621,159,164,544,0.016236242,4.107793901,3.660561306,0.21684398,0
楚乔传,楚乔传/n(名词),105,1039,270,653,312,0.164567484,4.890482485,3.273009499,0.216871287,0
造梦,造梦/n(名词),68,4708,119,1033,487,0.164567484,5.684942361,4.327651889,0.216972723,0
萌宝,萌宝/n(名词),166,5585,259,1202,455,0.164567484,5.69342008,4.370755027,0.216981754,0
新娘,新娘/n(名词),79,3639,129,999,1402,0.151681327,5.684581075,4.511060618,0.216987122,0
专转本,专转本/n(名词),76,866,192,550,514,0.164567484,4.812460173,3.690902322,0.216991403,0
平面设计培训,平面/n(名词) 设计/vn(其他) 培训/vn(其他),147,126,101,22,61,0.011155662,3.176082815,2.652587535,0.217012342,0
香蕉,香蕉/n(名词),69,6333,176,1411,876,0.037559012,5.672482132,5.360093396,0.217131198,0
韩妆代购,韩妆/n(名词) 代购/v(动词),54,377,53,77,35,0.00932724,3.960780961,2.872948601,0.217149462,0
腐漫,腐漫/n(名词),51,140,199,66,149,0.164567484,4.426739659,2.997652735,0.217158898,0
